91,4,677.57,250.53,202.30999999999995,104.80999999999997,1,1,1.0
91,5,641.49,263.72,46.210000000000036,31.569999999999993,1,1,1.0
92,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
92,4,668.56,253.16,202.30000000000007,104.81000000000003,1,1,1.0
92,5,630.2,263.72,49.59999999999991,31.569999999999993,1,1,1.0
93,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
93,4,659.54,255.79,202.30000000000007,104.81000000000003,1,1,1.0
93,5,621.2,263.72,58.59999999999991,31.569999999999993,1,1,1.0
94,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
94,4,647.14,254.7,219.26,105.90000000000003,1,1,1.0
94,5,608.8,263.72,71.0,31.569999999999993,1,1,1.0
95,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
95,4,633.88,256.96,224.23000000000002,105.90000000000003,1,1,1.0
95,5,595.61,264.51,72.68999999999994,31.569999999999993,1,1,1.0
96,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
96,4,620.63,259.22,229.17999999999995,105.89999999999998,1,1,1.0
96,5,582.42,265.3,74.38,31.569999999999993,1,1,1.0
97,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
97,4,607.38,261.48,234.14,105.89999999999998,1,1,1.0
97,5,569.23,266.09,76.06999999999994,31.57000000000005,1,1,1.0
98,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
98,4,594.12,263.74,239.11,105.89999999999998,1,1,1.0
98,5,556.04,266.88,77.75999999999999,31.569999999999993,1,1,1.0
99,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
99,4,580.87,266.0,244.05999999999995,105.89999999999998,1,1,1.0
99,5,542.85,267.67,79.44999999999993,31.569999999999993,1,1,1.0
100,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
100,4,567.61,268.26,249.02999999999997,105.90000000000003,1,1,1.0
100,5,529.66,268.46,81.13999999999999,31.569999999999993,1,1,1.0
101,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
101,4,554.36,270.52,253.98000000000002,105.90000000000003,1,1,1.0
101,5,516.47,269.25,82.82999999999993,31.560000000000002,1,1,1.0
102,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
102,4,541.11,272.78,258.93999999999994,105.91000000000003,1,1,1.0
102,5,503.28,270.04,84.51999999999998,31.560000000000002,1,1,1.0
103,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
103,4,527.85,275.04,263.90999999999997,105.90999999999997,1,1,1.0
103,5,490.09,270.83,86.20999999999998,31.560000000000002,1,1,1.0
104,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
104,4,514.6,277.3,268.86,105.90999999999997,1,1,1.0
104,5,476.9,271.62,87.89999999999998,31.560000000000002,1,1,1.0
105,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
105,4,499.86,275.44,275.46000000000004,105.89999999999998,1,1,1.0
105,5,464.5,271.62,100.29999999999995,31.560000000000002,1,1,1.0
106,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
106,4,481.71,276.67,284.46999999999997,105.90999999999997,1,1,1.0
106,5,445.33,276.13,100.30000000000001,31.560000000000002,1,1,1.0
107,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
107,4,465.52,279.36,290.4,107.97999999999996,1,1,1.0
107,5,431.47,276.58,100.29999999999995,31.560000000000002,1,1,1.0
108,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
108,4,449.33,282.05,296.33,110.06,1,1,1.0
108,5,417.6,277.03,100.29999999999995,31.560000000000002,1,1,1.0
109,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
109,4,433.14,284.74,302.26,112.13,1,1,1.0
109,5,403.74,277.48,100.30000000000001,31.560000000000002,1,1,1.0
110,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
110,4,416.95,287.43,308.19,114.20999999999998,1,1,1.0
110,5,389.87,277.93,100.30000000000001,31.569999999999993,1,1,1.0
111,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
111,4,400.76,290.12,314.12,116.27999999999997,1,1,1.0
111,5,376.0,278.38,100.30000000000001,31.569999999999993,1,1,1.0
112,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
112,4,384.58,292.81,320.04,118.36000000000001,1,1,1.0
112,5,362.14,278.83,100.30000000000001,31.569999999999993,1,1,1.0
113,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
113,4,368.39,295.49,325.97,120.44999999999999,1,1,1.0
113,5,348.27,279.28,100.30000000000001,31.57000000000005,1,1,1.0
114,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
114,4,352.2,298.18,331.90000000000003,122.51999999999998,1,1,1.0
114,5,334.4,279.73,100.30000000000001,31.569999999999993,1,1,1.0
115,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
115,4,336.01,300.87,337.83000000000004,124.60000000000002,1,1,1.0
115,5,320.54,280.18,100.29999999999995,31.569999999999993,1,1,1.0
116,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
116,4,319.82,303.56,343.76000000000005,126.67000000000002,1,1,1.0
116,5,306.67,280.64,100.30000000000001,31.560000000000002,1,1,1.0
116,6,538.91,259.21,107.10000000000002,24.810000000000002,1,1,1.0
116,7,897.4,214.1,62.60000000000002,58.640000000000015,1,1,1.0
117,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
117,4,296.84,305.57,355.46,129.38,1,1,1.0
117,5,286.94,282.1,104.81,35.39999999999998,1,1,1.0
117,6,524.14,260.0,108.23000000000002,26.600000000000023,1,1,1.0
117,7,892.44,214.55,67.55999999999995,58.639999999999986,1,1,1.0
118,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
118,4,273.86,307.58,367.16999999999996,132.08000000000004,1,1,1.0
118,5,267.2,283.57,109.34000000000003,39.23000000000002,1,1,1.0
118,6,509.37,260.79,109.35000000000002,28.399999999999977,1,1,1.0
118,7,887.48,215.0,72.51999999999998,58.64999999999998,1,1,1.0
119,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
119,4,250.88,309.59,378.87,134.79000000000002,1,1,1.0
119,5,249.83,285.03,111.48999999999998,38.84000000000003,1,1,1.0
119,6,494.6,261.58,110.48000000000002,30.19999999999999,1,1,1.0
119,7,882.52,215.45,77.48000000000002,58.650000000000034,1,1,1.0
120,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
120,4,227.91,311.6,390.56000000000006,137.48999999999995,1,1,1.0
120,5,232.47,286.5,113.63000000000002,38.44999999999999,1,1,1.0
120,6,479.83,262.37,111.61000000000007,32.0,1,1,1.0
120,7,876.43,215.9,76.80000000000007,58.650000000000006,1,1,1.0
121,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
121,4,204.93,313.61,402.27000000000004,140.2,1,1,1.0
121,5,215.1,287.96,115.78999999999999,38.06,1,1,1.0
121,6,465.05,263.16,112.74999999999994,33.799999999999955,1,1,1.0
121,7,871.66,216.36,76.12,58.639999999999986,1,1,1.0
122,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
122,4,181.95,315.61,413.96999999999997,142.90999999999997,1,1,1.0
122,5,200.72,289.43,121.67999999999998,37.670000000000016,1,1,1.0
122,6,450.28,263.95,113.88,35.60000000000002,1,1,1.0
122,7,866.89,216.81,75.43000000000006,58.639999999999986,1,1,1.0
123,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
123,4,157.59,317.91,423.16999999999996,145.60999999999996,1,1,1.0
123,5,184.08,290.89,121.41999999999999,37.28000000000003,1,1,1.0
123,6,435.51,264.73,115.00999999999999,37.39999999999998,1,1,1.0
123,7,862.12,217.26,74.75,58.639999999999986,1,1,1.0
124,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
124,4,133.24,320.2,432.36,148.31,1,1,1.0
124,5,167.44,292.36,121.16000000000003,36.889999999999986,1,1,1.0
124,6,420.74,265.52,116.13999999999999,39.200000000000045,1,1,1.0
124,7,857.35,217.71,74.05999999999995,58.640000000000015,1,1,1.0
125,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
125,4,108.88,322.49,441.56000000000006,151.01999999999998,1,1,1.0
125,5,150.8,293.83,120.89999999999998,36.49000000000001,1,1,1.0
125,6,405.97,266.31,117.26999999999998,41.0,1,1,1.0
125,7,852.57,218.16,73.38999999999999,58.640000000000015,1,1,1.0
126,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
126,4,84.53,324.78,450.75,153.73000000000002,1,1,1.0
126,5,143.21,295.29,111.59,36.10999999999996,1,1,1.0
126,6,391.2,267.1,118.40000000000003,42.799999999999955,1,1,1.0
126,7,847.8,218.61,72.70000000000005,58.639999999999986,1,1,1.0
127,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
127,4,53.6,328.3,482.09000000000003,153.72999999999996,1,1,1.0
127,5,120.7,295.29,122.8,36.10999999999996,1,1,1.0
127,6,381.05,267.1,118.39999999999998,42.799999999999955,1,1,1.0
127,7,836.5,218.61,84.0,58.639999999999986,1,1,1.0
128,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
128,4,18.56,333.96,499.90000000000003,153.73000000000002,1,1,1.0
128,5,98.5,296.65,127.63999999999999,44.05000000000001,1,1,1.0
128,6,365.03,268.46,119.18,43.25,1,1,1.0
128,7,829.82,219.1,85.38999999999999,59.400000000000006,1,1,1.0
129,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
129,4,15.94,333.55,486.64,153.72999999999996,1,1,1.0
129,5,80.8,298.01,127.98,43.170000000000016,1,1,1.0
129,6,349.0,269.81,119.97000000000003,43.70999999999998,1,1,1.0
129,7,823.14,219.58,86.77999999999997,60.16,1,1,1.0
130,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
130,4,13.32,333.15,473.37,153.73000000000002,1,1,1.0
130,5,60.0,299.37,131.42,42.27999999999997,1,1,1.0
130,6,332.98,271.17,120.74000000000001,44.15999999999997,1,1,1.0
130,7,816.46,220.07,88.16999999999996,60.920000000000016,1,1,1.0
131,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
131,4,10.7,332.75,460.1,153.73000000000002,1,1,1.0
131,5,39.2,300.72,134.86,41.40999999999997,1,1,1.0
131,6,316.95,272.53,121.53000000000003,44.610000000000014,1,1,1.0
131,7,809.79,220.56,89.55000000000007,61.670000000000016,1,1,1.0
132,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
132,4,11.83,341.37,436.01,153.73000000000002,1,1,1.0
132,5,19.0,302.08,137.7,40.52000000000004,1,1,1.0
132,6,300.93,273.89,122.31,45.06,1,1,1.0
132,7,803.11,221.05,90.93999999999994,62.43000000000001,1,1,1.0
133,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
133,4,13.3,338.52,421.03999999999996,157.54000000000002,1,1,1.0
133,5,5.5,303.44,133.84,50.360000000000014,1,1,1.0
133,6,284.9,275.24,123.09000000000003,45.52999999999997,1,1,1.0
133,7,796.43,221.54,92.33000000000004,63.180000000000035,1,1,1.0
134,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
134,4,9.79,336.87,411.21999999999997,162.05,1,1,1.0
134,5,0.0,304.8,121.98,46.80000000000001,1,1,1.0
134,6,268.88,276.6,123.87,45.97999999999996,1,1,1.0
134,7,789.75,222.02,93.72000000000003,63.95000000000002,1,1,1.0
135,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
135,4,14.94,340.63,385.49,159.28000000000003,1,1,1.0
135,5,0.0,306.16,104.62,45.839999999999975,1,1,1.0
135,6,252.85,277.96,124.66,46.43000000000001,1,1,1.0
135,7,783.07,222.51,95.1099999999999,64.69999999999999,1,1,1.0
136,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
136,4,13.34,344.66,370.29,156.51,1,1,1.0
136,5,0.0,307.52,87.26,44.879999999999995,1,1,1.0
136,6,236.83,279.31,125.43999999999997,46.889999999999986,1,1,1.0
136,7,776.39,223.0,96.5,65.45999999999998,1,1,1.0
137,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
137,4,13.84,349.45,345.58000000000004,153.73000000000002,1,1,1.0
137,5,0.0,308.87,69.9,43.93000000000001,1,1,1.0
137,6,220.8,280.67,126.21999999999997,47.339999999999975,1,1,1.0
137,7,769.71,223.49,97.88999999999999,66.20999999999998,1,1,1.0
138,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
138,4,18.97,350.64,325.0,153.73000000000002,1,1,1.0
138,5,0.0,308.87,48.5,43.93000000000001,1,1,1.0
138,6,207.16,278.72,126.22,47.339999999999975,1,1,1.0
138,7,761.92,223.49,97.88999999999999,66.20999999999998,1,1,1.0
139,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
139,4,13.64,353.61,309.87,153.72999999999996,1,1,1.0
139,5,0.0,308.87,33.9,43.93000000000001,1,1,1.0
139,6,191.57,281.64,126.22000000000003,47.34000000000003,1,1,1.0
139,7,753.15,223.49,97.88999999999999,66.20999999999998,1,1,1.0
140,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
140,4,15.13,356.3,283.62,153.72999999999996,1,1,1.0
140,6,171.1,281.64,129.15,47.34000000000003,1,1,1.0
140,7,750.23,224.46,97.88,66.22,1,1,1.0
141,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
141,4,15.43,358.56,263.46,153.72999999999996,1,1,1.0
141,6,155.51,284.57,133.09000000000003,47.34000000000003,1,1,1.0
141,7,740.49,224.46,103.71000000000004,66.22,1,1,1.0
142,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
142,4,17.8,360.09,245.39999999999998,153.74000000000007,1,1,1.0
142,6,138.95,282.62,133.09000000000003,47.339999999999975,1,1,1.0
142,7,730.74,224.46,103.72000000000003,66.22,1,1,1.0
143,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
143,4,22.05,362.2,218.69,153.72999999999996,1,1,1.0
143,6,122.38,282.62,133.09,56.079999999999984,1,1,1.0
143,7,723.92,226.41,103.72000000000003,66.22,1,1,1.0
143,8,743.42,472.75,158.82000000000005,67.25,1,1,1.0
144,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
144,4,18.8,366.71,194.54999999999998,153.73000000000008,1,1,1.0
144,6,99.97,283.59,133.09,56.08000000000004,1,1,1.0
144,7,716.13,227.38,103.71000000000004,66.22000000000003,1,1,1.0
144,8,757.1,472.75,145.14,67.25,1,1,1.0
145,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
145,4,16.23,369.48,175.68,153.73000000000002,1,1,1.0
145,6,87.3,285.54,133.08999999999997,56.079999999999984,1,1,1.0
145,7,709.31,230.31,103.71000000000004,66.21999999999997,1,1,1.0
145,8,765.9,466.9,137.31000000000006,71.14999999999998,1,1,1.0
146,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
146,4,15.94,372.28,152.01,153.73000000000002,1,1,1.0
146,6,69.77,285.54,133.09000000000003,56.079999999999984,1,1,1.0
146,7,700.54,230.31,103.71000000000004,66.21999999999997,1,1,1.0
146,8,777.6,459.1,132.42999999999995,79.92999999999995,1,1,1.0
147,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
147,4,20.09,374.91,120.94999999999999,153.72999999999996,1,1,1.0
147,6,50.28,288.46,133.09,56.08000000000004,1,1,1.0
147,7,695.67,230.31,103.71000000000004,66.21999999999997,1,1,1.0
147,8,789.3,451.3,127.55000000000007,88.69999999999999,1,1,1.0
148,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
148,4,16.68,377.99,101.06,153.73000000000002,1,1,1.0
148,6,31.77,288.46,133.09,62.94,1,1,1.0
148,7,684.95,229.33,103.70999999999992,66.22,1,1,1.0
148,8,796.12,449.35,127.54999999999995,88.69999999999993,1,1,1.0
149,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
149,4,15.36,381.27,75.26,153.73000000000002,1,1,1.0
149,6,12.3,287.49,138.92,62.94,1,1,1.0
149,7,678.13,229.33,103.71000000000004,66.22,1,1,1.0
149,8,800.99,445.45,127.54999999999995,88.69999999999999,1,1,1.0
150,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
150,4,17.24,384.57,42.96000000000001,153.72999999999996,1,1,1.0
150,6,0.61,289.44,136.98999999999998,62.93000000000001,1,1,1.0
150,7,670.33,229.33,103.71999999999991,66.22,1,1,1.0
150,8,808.79,438.63,127.55000000000007,88.70000000000005,1,1,1.0
151,2,205.47,245.56,100.21000000000001,48.0,1,1,1.0
151,6,0.61,289.44,122.39,62.93000000000001,1,1,1.0
151,7,659.62,226.4,103.71000000000004,72.07000000000002,1,1,1.0
